ID,score
466,8.0
467,3.0
468,8.0
469,4.0
470,7.0
471,8.0
472,6.0
473,4.0
474,6.0
475,2.0
476,1.0
477,-0.0
478,3.0
479,4.0
480,-0.0
481,7.0
482,4.0
483,2.0
484,9.0
485,2.0
486,3.0
487,5.0
488,7.0
489,7.0
490,8.0
491,7.0
492,10.0
493,1.0
494,2.0
495,1.0
496,5.0
497,7.0
498,0.0
499,9.0
500,1.0
501,2.0
502,7.0
503,2.0
504,7.0
505,6.0
506,7.0
507,5.0
508,8.0
509,2.0
510,7.0
511,3.0
512,3.0
513,7.0
514,2.0
515,7.0
516,8.0
517,5.0
518,7.0
519,9.0
520,7.0
521,1.0
522,5.0
523,6.0
524,8.0
525,5.0
526,8.0
527,0.0
528,1.0
529,6.0
530,4.0
531,9.0
532,6.0
533,7.0
534,1.0
535,7.0
536,4.0
537,0.0
538,1.0
539,8.0
540,5.0
541,2.0
542,7.0
543,0.0
544,0.0
545,6.0
546,2.0
547,7.0
548,5.0
549,6.0
550,1.0
551,8.0
552,6.0
553,6.0
554,1.0
555,1.0
556,2.0
557,6.0
558,6.0
559,9.0
560,6.0
561,2.0
562,3.0
563,5.0
564,3.0
565,8.0
566,4.0
567,4.0
568,6.0
569,4.0
570,9.0
571,7.0
572,3.0
573,1.0
574,7.0
575,4.0
576,2.0
577,2.0
578,8.0
579,1.0
580,0.0
581,8.0
582,6.0
583,7.0
584,-0.0
585,6.0
586,7.0
587,4.0
588,7.0
589,10.0
590,1.0
591,9.0
592,5.0
593,9.0
594,3.0
595,7.0
596,8.0
597,9.0
598,0.0
599,9.0
600,8.0
601,9.0
602,3.0
603,3.0
604,0.0
605,-0.0
606,2.0
607,8.0
608,6.0
609,0.0
610,10.0
611,7.0
612,1.0
613,7.0
614,5.0
615,2.0
616,0.0
617,1.0
618,0.0
619,7.0
620,0.0
621,4.0
622,1.0
623,9.0
624,6.0
625,6.0
626,3.0
627,1.0
628,1.0
629,8.0
630,6.0
631,1.0
632,6.0
633,2.0
634,3.0
635,7.0
636,10.0
637,8.0
638,9.0
639,3.0
640,5.0
641,7.0
642,2.0
643,6.0
644,1.0
645,5.0
646,2.0
647,4.0
648,3.0
649,3.0
650,6.0
651,3.0
652,2.0
653,2.0
654,8.0
655,7.0
656,8.0
657,5.0
658,7.0
659,5.0
660,5.0
661,6.0
662,7.0
663,1.0
664,0.0
665,6.0
666,7.0
667,2.0
668,5.0
669,2.0
670,8.0
671,6.0
672,3.0
673,3.0
674,5.0
675,5.0
676,4.0
677,4.0
678,5.0
679,2.0
680,9.0
681,8.0
682,2.0
683,3.0
684,2.0
685,6.0
686,7.0
687,5.0
688,1.0
689,-0.0
690,8.0
691,4.0
692,7.0
693,7.0
694,8.0
695,8.0
696,1.0
697,8.0
698,7.0
699,7.0
700,6.0
701,4.0
702,1.0
703,-0.0
704,9.0
705,3.0
706,7.0
707,3.0
708,4.0
709,3.0
710,6.0
711,2.0
712,8.0
713,7.0
714,7.0
715,4.0
716,9.0
717,-0.0
718,2.0
719,7.0
720,7.0
721,9.0
722,2.0
723,4.0
724,7.0
725,3.0
726,5.0
727,8.0
728,5.0
729,6.0
730,3.0
731,7.0
732,10.0
733,7.0
734,3.0
735,8.0
736,5.0
737,1.0
738,5.0
739,9.0
740,1.0
741,4.0
742,2.0
743,6.0
744,8.0
745,8.0
746,9.0
747,6.0
748,7.0
749,7.0
750,4.0
751,2.0
752,3.0
753,10.0
754,5.0
755,6.0
756,7.0
757,3.0
758,1.0
759,9.0
760,3.0
761,5.0
762,8.0
763,1.0
764,6.0
765,5.0
766,4.0
767,4.0
768,7.0
769,7.0
770,3.0
771,7.0
772,1.0
773,7.0
774,4.0
775,1.0
776,3.0
777,6.0
778,6.0
779,10.0
780,4.0
781,10.0
782,7.0
783,9.0
784,4.0
785,5.0
786,5.0
787,1.0
788,6.0
789,3.0
790,9.0
791,9.0
792,1.0
793,8.0
794,6.0
795,4.0
796,2.0
797,6.0
798,7.0
799,1.0
800,9.0
801,6.0
802,2.0
803,1.0
804,10.0
805,2.0
806,3.0
807,1.0
808,6.0
809,8.0
810,3.0
811,2.0
812,2.0
813,-0.0
814,4.0
815,4.0
816,6.0
817,0.0
818,5.0
819,1.0
820,2.0
821,1.0
822,2.0
823,3.0
824,4.0
825,2.0
826,-0.0
827,6.0
828,9.0
829,3.0
830,9.0
831,3.0
832,4.0
833,8.0
834,5.0
835,1.0
836,7.0
837,9.0
838,2.0
839,-0.0
840,7.0
841,8.0
842,7.0
843,7.0
844,3.0
845,0.0
846,1.0
847,1.0
848,9.0
849,5.0
850,8.0
851,7.0
852,-0.0
853,10.0
854,7.0
855,3.0
856,3.0
857,2.0
858,6.0
859,8.0
860,7.0
861,2.0
862,2.0
863,2.0
864,2.0
865,7.0
866,2.0
867,1.0
868,2.0
869,1.0
870,1.0
871,6.0
872,8.0
873,6.0
874,9.0
875,4.0
876,4.0
877,0.0
878,9.0
879,0.0
880,4.0
881,0.0
882,2.0
883,5.0
884,4.0
885,1.0
886,8.0
887,7.0
888,3.0
889,1.0
890,6.0
891,6.0
892,3.0
893,1.0
894,1.0
895,6.0
896,1.0
897,4.0
898,6.0
899,6.0
900,2.0
901,5.0
902,9.0
903,1.0
904,0.0
905,1.0
906,8.0
907,2.0
908,4.0
909,2.0
910,5.0
911,8.0
912,5.0
913,8.0
914,7.0
915,7.0
916,5.0
917,0.0
918,3.0
919,4.0
920,1.0
921,6.0
922,7.0
923,2.0
924,4.0
925,8.0
926,5.0
927,6.0
928,3.0
929,9.0
930,4.0
931,5.0
932,7.0
933,2.0
934,5.0
935,5.0
936,7.0
937,7.0
938,8.0
939,2.0
940,1.0
941,6.0
942,1.0
943,8.0
944,7.0
945,1.0
946,7.0
947,2.0
948,7.0
949,1.0
950,8.0
951,7.0
952,4.0
953,1.0
954,-0.0
955,2.0
956,4.0
957,1.0
958,8.0
959,5.0
960,9.0
961,0.0
962,5.0
963,7.0
964,3.0
965,4.0
966,2.0
967,4.0
968,5.0
969,7.0
970,0.0
971,8.0
972,9.0
973,6.0
974,8.0
975,8.0
976,6.0
977,6.0
978,2.0
979,5.0
980,7.0
981,10.0
982,9.0
983,6.0
984,2.0
985,2.0
986,6.0
987,0.0
988,1.0
989,6.0
990,5.0
991,-0.0
992,8.0
993,2.0
994,5.0
995,7.0
996,2.0
997,3.0
998,7.0
999,4.0
1000,7.0
1001,2.0
1002,4.0
1003,2.0
1004,8.0
1005,5.0
1006,1.0
1007,7.0
1008,7.0
1009,6.0
1010,5.0
1011,7.0
1012,2.0
1013,4.0
1014,3.0
1015,6.0
1016,6.0
1017,5.0
1018,4.0
1019,2.0
1020,8.0
1021,8.0
1022,5.0
1023,5.0
1024,9.0
1025,6.0
1026,7.0
1027,8.0
1028,7.0
1029,7.0
1030,8.0
1031,6.0
1032,6.0
1033,7.0
1034,8.0
1035,7.0
1036,1.0
1037,-0.0
1038,8.0
1039,7.0
1040,2.0
1041,6.0
1042,0.0
1043,1.0
1044,1.0
1045,2.0
1046,6.0
1047,5.0
1048,2.0
1049,6.0
1050,8.0
1051,1.0
1052,2.0
1053,8.0
1054,0.0
1055,7.0
1056,7.0
1057,2.0
1058,8.0
1059,1.0
1060,6.0
1061,6.0
1062,4.0
1063,1.0
1064,3.0
1065,8.0
1066,1.0
1067,8.0
1068,7.0
1069,8.0
1070,10.0
1071,3.0
1072,10.0
1073,9.0
1074,8.0
1075,5.0
1076,6.0
1077,1.0
1078,7.0
1079,7.0
1080,8.0
1081,0.0
1082,2.0
1083,3.0
1084,1.0
1085,2.0
1086,4.0
1087,6.0
1088,5.0
1089,10.0
1090,5.0
1091,8.0
1092,2.0
1093,6.0
1094,5.0
1095,1.0
1096,6.0
1097,1.0
1098,0.0
1099,3.0
1100,5.0
1101,8.0
1102,4.0
1103,1.0
1104,2.0
1105,6.0
1106,2.0
1107,8.0
1108,8.0
1109,5.0
1110,7.0
1111,0.0
1112,3.0
1113,3.0
1114,6.0
1115,8.0
1116,2.0
1117,2.0
1118,2.0
1119,5.0
1120,8.0
1121,3.0
1122,3.0
1123,3.0
1124,6.0
1125,9.0
1126,5.0
1127,1.0
1128,7.0
1129,6.0
1130,-0.0
1131,7.0
1132,6.0
1133,2.0
1134,7.0
1135,4.0
1136,5.0
1137,2.0
1138,2.0
1139,0.0
1140,8.0
1141,1.0
1142,6.0
1143,4.0
1144,2.0
1145,2.0
1146,-0.0
1147,2.0
1148,8.0
1149,0.0
1150,1.0
1151,4.0
1152,5.0
1153,6.0
1154,8.0
1155,4.0
1156,1.0
1157,7.0
1158,2.0
1159,0.0
1160,3.0
1161,3.0
1162,6.0
1163,0.0
1164,2.0
1165,6.0
1166,5.0
1167,9.0
1168,7.0
1169,4.0
1170,0.0
1171,3.0
1172,5.0
1173,1.0
1174,4.0
1175,9.0
1176,2.0
1177,3.0
1178,6.0
1179,1.0
1180,9.0
1181,5.0
1182,1.0
1183,7.0
1184,6.0
1185,6.0
1186,1.0
1187,6.0
1188,7.0
1189,2.0
1190,6.0
1191,6.0
1192,1.0
1193,1.0
1194,3.0
1195,9.0
1196,3.0
1197,-0.0
1198,9.0
1199,7.0
1200,2.0
1201,2.0
1202,2.0
1203,3.0
1204,6.0
1205,6.0
1206,4.0
1207,1.0
1208,2.0
1209,5.0
1210,7.0
1211,1.0
1212,5.0
1213,7.0
1214,0.0
1215,3.0
1216,9.0
1217,3.0
1218,2.0
1219,1.0
1220,7.0
1221,7.0
1222,6.0
1223,4.0
1224,-0.0
1225,6.0
1226,2.0
1227,5.0
1228,2.0
1229,1.0
1230,0.0
1231,5.0
1232,7.0
1233,5.0
1234,8.0
1235,1.0
1236,1.0
1237,8.0
1238,4.0
1239,4.0
1240,9.0
1241,9.0
1242,2.0
1243,5.0
1244,10.0
1245,4.0
1246,0.0
1247,6.0
1248,8.0
1249,9.0
1250,5.0
1251,7.0
1252,7.0
1253,7.0
1254,1.0
1255,1.0
1256,7.0
1257,0.0
1258,6.0
1259,0.0
1260,10.0
1261,4.0
1262,10.0
1263,2.0
1264,8.0
1265,7.0
1266,-0.0
1267,2.0
1268,7.0
1269,9.0
1270,6.0
1271,3.0
1272,7.0
1273,8.0
1274,7.0
1275,7.0
1276,3.0
1277,5.0
1278,7.0
1279,1.0
1280,1.0
1281,6.0
1282,9.0
1283,5.0
1284,2.0
1285,5.0
1286,10.0
1287,1.0
1288,7.0
1289,1.0
1290,3.0
1291,1.0
1292,5.0
1293,-0.0
1294,1.0
1295,6.0
1296,2.0
1297,2.0
1298,9.0
1299,8.0
1300,7.0
1301,4.0
1302,5.0
1303,7.0
1304,3.0
1305,7.0
1306,1.0
1307,0.0
1308,2.0
1309,-0.0
1310,5.0
1311,8.0
1312,1.0
1313,2.0
1314,8.0
1315,8.0
1316,2.0
1317,6.0
1318,5.0
1319,10.0
1320,2.0
1321,0.0
1322,2.0
1323,10.0
1324,2.0
1325,0.0
1326,3.0
1327,1.0
1328,7.0
1329,6.0
1330,5.0
1331,5.0
1332,0.0
1333,9.0
1334,3.0
1335,8.0
1336,5.0
1337,1.0
1338,3.0
1339,2.0
1340,1.0
1341,5.0
1342,7.0
1343,5.0
1344,0.0
1345,2.0
1346,4.0
1347,10.0
1348,1.0
1349,1.0
1350,4.0
1351,9.0
1352,4.0
1353,9.0
1354,8.0
1355,3.0
1356,3.0
1357,8.0
1358,4.0
1359,5.0
1360,2.0
1361,2.0
1362,8.0
1363,9.0
1364,4.0
1365,9.0
1366,4.0
1367,3.0
1368,8.0
1369,5.0
1370,8.0
1371,7.0
1372,6.0
1373,8.0
1374,1.0
1375,8.0
1376,9.0
1377,4.0
1378,0.0
1379,4.0
1380,5.0
1381,1.0
1382,6.0
1383,3.0
1384,1.0
1385,7.0
1386,5.0
1387,7.0
1388,0.0
1389,9.0
1390,2.0
1391,5.0
1392,6.0
1393,8.0
1394,5.0
1395,8.0
1396,8.0
1397,2.0
1398,3.0
1399,2.0
1400,1.0
1401,7.0
1402,6.0
1403,8.0
1404,7.0
1405,5.0
1406,7.0
1407,3.0
1408,8.0
1409,4.0
1410,9.0
1411,2.0
1412,6.0
1413,4.0
1414,8.0
1415,4.0
1416,9.0
1417,2.0
1418,7.0
1419,1.0
1420,5.0
1421,2.0
1422,8.0
1423,8.0
1424,7.0
1425,8.0
1426,7.0
1427,7.0
1428,2.0
1429,5.0
1430,1.0
1431,1.0
1432,4.0
1433,0.0
1434,1.0
1435,3.0
1436,0.0
1437,3.0
1438,7.0
1439,1.0
1440,3.0
1441,3.0
1442,8.0
1443,10.0
1444,10.0
1445,2.0
1446,4.0
1447,2.0
1448,3.0
1449,9.0
1450,2.0
1451,8.0
1452,6.0
1453,3.0
1454,8.0
1455,1.0
1456,3.0
1457,1.0
1458,9.0
1459,5.0
1460,7.0
1461,6.0
1462,1.0
1463,3.0
1464,9.0
1465,1.0
1466,4.0
1467,0.0
1468,4.0
1469,1.0
1470,1.0
1471,7.0
1472,2.0
1473,7.0
1474,1.0
1475,1.0
1476,9.0
1477,6.0
1478,7.0
1479,1.0
1480,7.0
1481,5.0
1482,7.0
1483,0.0
1484,8.0
1485,2.0
1486,5.0
1487,4.0
1488,4.0
1489,5.0
1490,7.0
1491,6.0
1492,7.0
1493,7.0
1494,6.0
1495,9.0
1496,2.0
1497,2.0
1498,5.0
1499,3.0
1500,7.0
1501,4.0
1502,3.0
1503,6.0
1504,7.0
1505,7.0
1506,2.0
1507,7.0
1508,1.0
1509,1.0
1510,5.0
1511,6.0
1512,5.0
1513,0.0
1514,2.0
1515,3.0
1516,2.0
1517,1.0
1518,9.0
1519,1.0
1520,8.0
1521,6.0
1522,6.0
1523,10.0
1524,2.0
1525,4.0
1526,0.0
1527,7.0
1528,7.0
1529,5.0
1530,2.0
1531,6.0
1532,6.0
1533,4.0
1534,1.0
1535,1.0
1536,8.0
1537,6.0
1538,8.0
1539,10.0
1540,6.0
1541,1.0
1542,6.0
1543,7.0
1544,2.0
1545,4.0
1546,2.0
1547,2.0
1548,7.0
1549,6.0
1550,5.0
1551,3.0
1552,8.0
1553,7.0
1554,8.0
1555,8.0
1556,4.0
1557,6.0
1558,1.0
1559,2.0
1560,2.0
1561,0.0
1562,5.0
1563,2.0
1564,5.0
1565,7.0
1566,1.0
1567,2.0
1568,1.0
1569,7.0
1570,4.0
1571,6.0
1572,1.0
1573,-0.0
1574,1.0
1575,4.0
1576,9.0
1577,7.0
1578,-0.0
1579,0.0
1580,7.0
1581,2.0
1582,6.0
1583,7.0
1584,2.0
1585,8.0
1586,8.0
1587,7.0
1588,7.0
1589,4.0
1590,8.0
1591,7.0
1592,2.0
1593,7.0
1594,5.0
1595,5.0
1596,10.0
1597,3.0
1598,6.0
1599,6.0
1600,4.0
1601,7.0
1602,4.0
1603,7.0
1604,6.0
1605,6.0
1606,7.0
1607,5.0
1608,10.0
1609,3.0
1610,4.0
1611,2.0
1612,7.0
1613,9.0
1614,4.0
1615,7.0
1616,3.0
1617,5.0
1618,5.0
1619,1.0
1620,0.0
1621,4.0
1622,6.0
1623,0.0
1624,1.0
1625,5.0
1626,6.0
1627,7.0
1628,0.0
1629,6.0
1630,5.0
1631,3.0
1632,6.0
1633,7.0
1634,3.0
1635,0.0
1636,1.0
1637,6.0
1638,0.0
1639,1.0
1640,4.0
1641,6.0
1642,8.0
1643,2.0
1644,5.0
1645,-0.0
1646,6.0
1647,1.0
1648,5.0
1649,8.0
1650,0.0
1651,2.0
1652,5.0
1653,1.0
1654,7.0
1655,7.0
1656,6.0
1657,2.0
1658,6.0
1659,2.0
1660,4.0
1661,5.0
1662,5.0
1663,2.0
1664,7.0
1665,9.0
1666,6.0
1667,1.0
1668,2.0
1669,4.0
1670,6.0
1671,6.0
1672,6.0
1673,1.0
1674,1.0
1675,6.0
1676,7.0
1677,8.0
1678,8.0
1679,8.0
1680,9.0
1681,10.0
1682,8.0
1683,7.0
1684,1.0
1685,4.0
1686,8.0
1687,3.0
1688,5.0
1689,4.0
1690,8.0
1691,10.0
1692,8.0
1693,3.0
1694,4.0
1695,1.0
1696,3.0
1697,2.0
1698,9.0
1699,6.0
1700,5.0
1701,8.0
1702,5.0
1703,6.0
1704,2.0
1705,3.0
1706,6.0
1707,9.0
1708,4.0
1709,7.0
1710,7.0
1711,4.0
1712,2.0
1713,2.0
1714,4.0
1715,5.0
1716,-0.0
1717,1.0
1718,8.0
1719,9.0
1720,8.0
1721,1.0
1722,5.0
1723,6.0
1724,7.0
1725,9.0
1726,3.0
1727,7.0
1728,2.0
1729,1.0
1730,8.0
1731,7.0
1732,6.0
1733,2.0
1734,7.0
1735,8.0
1736,6.0
1737,8.0
1738,2.0
1739,3.0
1740,7.0
1741,7.0
1742,-0.0
1743,4.0
1744,3.0
1745,8.0
1746,7.0
1747,7.0
1748,9.0
1749,2.0
1750,6.0
1751,3.0
1752,1.0
1753,0.0
1754,2.0
1755,6.0
1756,0.0
1757,2.0
1758,4.0
1759,6.0
1760,2.0
1761,8.0
1762,7.0
1763,8.0
1764,1.0
1765,3.0
1766,5.0
1767,8.0
1768,1.0
1769,5.0
1770,3.0
1771,8.0
1772,8.0
1773,5.0
1774,8.0
1775,1.0
1776,4.0
1777,8.0
1778,5.0
1779,3.0
1780,1.0
1781,10.0
1782,8.0
1783,8.0
1784,7.0
1785,7.0
1786,7.0
1787,7.0
1788,2.0
1789,7.0
1790,0.0
1791,1.0
1792,3.0
1793,4.0
1794,7.0
1795,6.0
1796,6.0
1797,8.0
1798,7.0
1799,3.0
1800,2.0
1801,4.0
1802,2.0
1803,1.0
1804,2.0
1805,8.0
1806,10.0
1807,9.0
1808,9.0
1809,8.0
1810,4.0
1811,7.0
1812,0.0
1813,7.0
1814,6.0
1815,4.0
1816,7.0
1817,0.0
1818,7.0
1819,9.0
1820,6.0
1821,8.0
1822,6.0
1823,1.0
1824,0.0
1825,5.0
1826,6.0
1827,0.0
1828,8.0
1829,1.0
1830,7.0
1831,8.0
1832,6.0
1833,-0.0
1834,7.0
1835,8.0
1836,4.0
1837,1.0
1838,7.0
1839,7.0
1840,6.0
1841,10.0
1842,9.0
1843,8.0
1844,7.0
1845,3.0
1846,9.0
1847,3.0
1848,8.0
1849,8.0
1850,1.0
1851,7.0
1852,2.0
1853,0.0
1854,6.0
1855,7.0
1856,8.0
1857,3.0
1858,2.0
1859,3.0
1860,8.0
1861,1.0
1862,3.0
1863,3.0
1864,0.0
1865,9.0
1866,3.0
1867,8.0
1868,5.0
1869,3.0
1870,7.0
1871,9.0
1872,7.0
1873,1.0
1874,6.0
1875,0.0
1876,5.0
1877,7.0
1878,2.0
1879,5.0
1880,5.0
1881,5.0
1882,1.0
1883,7.0
1884,1.0
1885,7.0
1886,1.0
1887,3.0
1888,5.0
1889,7.0
1890,1.0
1891,5.0
1892,8.0
1893,2.0
1894,2.0
1895,5.0
1896,2.0
1897,5.0
1898,6.0
1899,10.0
1900,7.0
1901,3.0
1902,5.0
1903,7.0
1904,5.0
1905,2.0
1906,2.0
1907,7.0
1908,-0.0
1909,4.0
1910,2.0
1911,1.0
1912,2.0
1913,1.0
1914,6.0
1915,4.0
1916,0.0
1917,10.0
1918,4.0
1919,2.0
1920,8.0
1921,8.0
1922,8.0
1923,7.0
1924,0.0
1925,7.0
1926,5.0
1927,6.0
1928,2.0
1929,8.0
1930,5.0
1931,-0.0
1932,8.0
1933,7.0
1934,6.0
1935,5.0
1936,5.0
1937,3.0
1938,9.0
1939,7.0
1940,1.0
1941,7.0
1942,2.0
1943,1.0
1944,6.0
1945,10.0
1946,7.0
1947,6.0
1948,9.0
1949,6.0
1950,3.0
1951,9.0
1952,1.0
1953,2.0
1954,6.0
1955,1.0
1956,5.0
1957,8.0
1958,6.0
1959,8.0
1960,1.0
1961,5.0
1962,3.0
1963,4.0
1964,7.0
1965,4.0
1966,6.0
1967,0.0
1968,3.0
1969,6.0
1970,2.0
1971,1.0
1972,7.0
1973,6.0
1974,5.0
1975,3.0
1976,1.0
1977,9.0
1978,1.0
1979,8.0
1980,9.0
1981,2.0
1982,1.0
1983,-0.0
1984,6.0
1985,7.0
1986,2.0
1987,6.0
1988,4.0
1989,9.0
1990,2.0
1991,6.0
1992,5.0
1993,6.0
1994,-0.0
1995,7.0
1996,1.0
1997,1.0
1998,3.0
1999,2.0
2000,6.0
2001,6.0
2002,8.0
2003,5.0
2004,4.0
2005,9.0
2006,0.0
2007,8.0
2008,7.0
2009,3.0
2010,-0.0
2011,3.0
2012,7.0
2013,4.0
2014,2.0
2015,1.0
2016,9.0
2017,9.0
2018,3.0
2019,3.0
2020,2.0
2021,4.0
2022,5.0
2023,6.0
2024,1.0
2025,7.0
2026,6.0
2027,6.0
2028,3.0
2029,7.0
2030,6.0
2031,2.0
2032,8.0
2033,6.0
2034,2.0
2035,6.0
2036,1.0
2037,4.0
2038,6.0
2039,6.0
2040,1.0
2041,4.0
2042,5.0
2043,1.0
2044,8.0
2045,2.0
2046,0.0
2047,10.0
2048,2.0
2049,4.0
2050,5.0
2051,6.0
2052,5.0
2053,0.0
2054,2.0
2055,7.0
2056,6.0
2057,6.0
2058,7.0
2059,5.0
2060,6.0
2061,1.0
2062,0.0
2063,3.0
2064,8.0
2065,-0.0
2066,6.0
2067,4.0
2068,4.0
2069,4.0
2070,9.0
2071,10.0
2072,-0.0
2073,4.0
2074,9.0
2075,2.0
2076,7.0
2077,3.0
2078,3.0
2079,4.0
2080,5.0
2081,8.0
2082,2.0
2083,3.0
2084,6.0
2085,1.0
2086,8.0
2087,1.0
2088,1.0
2089,1.0
2090,8.0
2091,7.0
2092,9.0
2093,0.0
2094,3.0
2095,0.0
2096,3.0
2097,1.0
2098,2.0
2099,7.0
2100,4.0
2101,0.0
2102,8.0
2103,5.0
2104,1.0
2105,9.0
2106,6.0
2107,7.0
2108,4.0
2109,4.0
2110,3.0
2111,4.0
2112,2.0
2113,5.0
2114,3.0
2115,4.0
2116,4.0
2117,7.0
2118,2.0
2119,1.0
2120,-0.0
2121,0.0
2122,5.0
2123,8.0
2124,8.0
2125,7.0
2126,5.0
2127,8.0
2128,9.0
2129,4.0
2130,2.0
2131,5.0
2132,3.0
2133,6.0
2134,1.0
2135,6.0
