ID,score
328,8.0
329,8.0
330,6.0
331,6.0
332,6.0
333,6.0
334,7.0
335,6.0
336,7.0
337,6.0
338,7.0
339,8.0
340,6.0
341,7.0
342,6.0
343,6.0
344,7.0
345,6.0
346,3.0
347,8.0
348,6.0
349,9.0
350,8.0
351,8.0
352,7.0
353,8.0
354,8.0
355,7.0
356,8.0
357,8.0
358,7.0
359,6.0
360,7.0
361,5.0
362,8.0
363,4.0
364,3.0
365,5.0
366,7.0
367,8.0
368,7.0
369,7.0
370,8.0
371,6.0
372,4.0
373,5.0
374,7.0
375,6.0
376,7.0
377,7.0
378,7.0
379,6.0
380,7.0
381,7.0
382,7.0
383,8.0
384,6.0
385,7.0
386,7.0
387,9.0
388,3.0
389,7.0
390,5.0
391,7.0
392,6.0
393,8.0
394,7.0
395,7.0
396,5.0
397,7.0
398,5.0
399,7.0
400,7.0
401,6.0
402,7.0
403,8.0
404,6.0
405,6.0
406,5.0
407,9.0
408,7.0
409,9.0
410,9.0
411,6.0
412,8.0
413,5.0
414,6.0
415,5.0
416,9.0
417,7.0
418,7.0
419,8.0
420,8.0
421,5.0
422,3.0
423,6.0
424,7.0
425,6.0
426,9.0
427,4.0
428,9.0
429,5.0
430,7.0
431,7.0
432,6.0
433,7.0
434,8.0
435,8.0
436,6.0
437,6.0
438,7.0
439,9.0
440,6.0
441,7.0
442,6.0
443,5.0
444,6.0
445,5.0
446,5.0
447,8.0
448,8.0
449,6.0
450,6.0
451,8.0
452,7.0
453,3.0
454,7.0
455,4.0
456,6.0
457,6.0
458,4.0
459,8.0
460,8.0
461,6.0
462,5.0
463,6.0
464,6.0
465,5.0
466,6.0
467,6.0
468,5.0
469,9.0
470,9.0
471,7.0
472,6.0
473,1.0
474,9.0
475,8.0
476,5.0
477,5.0
478,8.0
479,7.0
480,7.0
481,7.0
482,7.0
483,6.0
484,7.0
485,6.0
486,8.0
487,6.0
488,8.0
489,6.0
490,6.0
491,6.0
492,7.0
493,6.0
494,8.0
495,9.0
496,9.0
497,7.0
498,6.0
499,8.0
500,5.0
501,6.0
502,5.0
503,6.0
504,6.0
505,8.0
506,7.0
507,9.0
508,7.0
509,8.0
510,7.0
511,8.0
512,5.0
513,9.0
514,6.0
515,7.0
516,6.0
517,6.0
518,7.0
519,6.0
520,7.0
521,8.0
522,6.0
523,7.0
524,5.0
525,9.0
526,6.0
527,6.0
528,7.0
529,7.0
530,8.0
531,7.0
532,8.0
533,9.0
534,5.0
535,6.0
536,9.0
537,5.0
538,7.0
539,6.0
540,8.0
541,6.0
542,7.0
543,7.0
544,7.0
545,8.0
546,8.0
547,7.0
548,7.0
549,8.0
550,4.0
551,8.0
552,8.0
553,7.0
554,8.0
555,3.0
556,3.0
557,8.0
558,5.0
559,8.0
560,8.0
561,7.0
562,5.0
563,8.0
564,7.0
565,3.0
566,8.0
567,7.0
568,6.0
569,6.0
570,6.0
571,5.0
572,6.0
573,9.0
574,7.0
575,8.0
576,6.0
577,7.0
578,7.0
579,6.0
580,6.0
581,6.0
582,7.0
583,6.0
584,6.0
585,9.0
586,9.0
587,7.0
588,4.0
589,7.0
590,8.0
591,7.0
592,8.0
593,8.0
594,6.0
595,7.0
596,8.0
597,9.0
598,7.0
599,8.0
600,7.0
601,7.0
602,3.0
603,6.0
604,6.0
605,2.0
606,6.0
607,10.0
608,7.0
609,5.0
610,7.0
611,7.0
612,8.0
613,8.0
614,7.0
615,5.0
616,7.0
617,8.0
618,7.0
619,8.0
620,7.0
621,4.0
622,5.0
623,6.0
624,8.0
625,8.0
626,8.0
627,6.0
628,9.0
629,10.0
630,8.0
631,5.0
632,6.0
633,7.0
634,6.0
635,7.0
636,6.0
637,6.0
638,7.0
639,5.0
640,6.0
641,8.0
642,6.0
643,8.0
644,9.0
645,8.0
646,7.0
647,6.0
648,5.0
649,7.0
650,10.0
651,7.0
652,5.0
653,6.0
654,9.0
655,7.0
656,7.0
657,1.0
658,8.0
659,8.0
660,8.0
661,10.0
662,8.0
663,6.0
664,9.0
665,5.0
666,6.0
667,9.0
668,5.0
669,9.0
670,9.0
671,6.0
672,8.0
673,6.0
674,7.0
675,8.0
676,8.0
677,8.0
678,8.0
679,7.0
680,6.0
681,5.0
682,6.0
683,6.0
684,5.0
685,7.0
686,7.0
687,5.0
688,7.0
689,8.0
690,7.0
691,7.0
692,8.0
693,8.0
694,8.0
695,7.0
696,7.0
697,7.0
698,7.0
699,7.0
700,7.0
701,9.0
702,8.0
703,8.0
704,5.0
705,8.0
706,7.0
707,8.0
708,8.0
709,7.0
710,6.0
711,7.0
712,8.0
713,4.0
714,6.0
715,7.0
716,6.0
717,5.0
718,5.0
719,6.0
720,6.0
721,8.0
722,7.0
723,4.0
724,6.0
725,6.0
726,6.0
727,8.0
728,9.0
729,6.0
730,8.0
731,5.0
732,6.0
733,7.0
734,9.0
735,8.0
736,7.0
737,6.0
738,7.0
739,5.0
740,7.0
741,6.0
742,6.0
743,7.0
744,8.0
745,7.0
746,6.0
747,8.0
748,7.0
749,7.0
750,8.0
751,8.0
752,2.0
753,8.0
754,8.0
755,8.0
756,7.0
757,6.0
758,7.0
759,9.0
760,7.0
761,6.0
762,7.0
763,6.0
764,7.0
765,6.0
766,7.0
767,6.0
768,7.0
769,5.0
770,6.0
771,5.0
772,5.0
773,8.0
774,4.0
775,6.0
776,6.0
777,7.0
778,6.0
779,7.0
780,7.0
781,7.0
782,6.0
783,8.0
784,10.0
785,7.0
786,9.0
787,6.0
788,6.0
789,6.0
790,9.0
791,6.0
792,6.0
793,8.0
794,8.0
795,6.0
796,3.0
797,6.0
798,7.0
799,8.0
800,6.0
801,9.0
802,4.0
803,7.0
804,5.0
805,5.0
806,7.0
807,8.0
808,7.0
809,8.0
810,7.0
811,5.0
812,5.0
813,5.0
814,9.0
815,8.0
816,6.0
817,7.0
818,8.0
819,4.0
820,7.0
821,8.0
822,8.0
823,5.0
824,5.0
825,6.0
826,6.0
827,4.0
828,7.0
829,7.0
830,8.0
831,5.0
832,8.0
833,7.0
834,8.0
835,5.0
836,6.0
837,7.0
838,6.0
839,6.0
840,6.0
841,6.0
842,8.0
843,5.0
844,8.0
845,6.0
846,7.0
847,7.0
848,5.0
849,9.0
850,6.0
851,9.0
852,7.0
853,7.0
854,5.0
855,7.0
856,8.0
857,7.0
858,8.0
859,6.0
860,8.0
861,7.0
862,6.0
863,7.0
864,5.0
865,8.0
866,8.0
867,8.0
868,6.0
869,6.0
870,6.0
871,6.0
872,8.0
873,6.0
874,6.0
875,4.0
876,7.0
877,6.0
878,7.0
879,6.0
880,8.0
881,6.0
882,6.0
883,9.0
884,5.0
885,7.0
886,9.0
887,4.0
888,1.0
889,7.0
890,8.0
891,6.0
892,4.0
893,6.0
894,6.0
895,7.0
896,5.0
897,8.0
898,5.0
899,6.0
900,7.0
901,5.0
902,8.0
903,7.0
904,7.0
905,5.0
906,9.0
907,5.0
908,7.0
909,5.0
910,6.0
911,9.0
912,7.0
913,7.0
914,8.0
915,6.0
916,6.0
917,5.0
918,6.0
919,9.0
920,8.0
921,5.0
922,6.0
923,6.0
924,10.0
925,8.0
926,8.0
927,6.0
928,8.0
929,6.0
930,5.0
931,7.0
932,9.0
933,7.0
934,6.0
935,2.0
936,10.0
937,8.0
938,7.0
939,8.0
940,6.0
941,5.0
942,6.0
943,7.0
944,8.0
945,7.0
946,8.0
947,8.0
948,7.0
949,5.0
950,6.0
951,6.0
952,7.0
953,6.0
954,7.0
955,8.0
956,6.0
957,9.0
958,6.0
959,7.0
960,10.0
961,6.0
962,8.0
963,7.0
964,5.0
965,8.0
966,8.0
967,9.0
968,7.0
969,7.0
970,6.0
971,7.0
972,7.0
973,8.0
974,7.0
975,6.0
976,7.0
977,7.0
978,6.0
979,8.0
980,7.0
981,6.0
982,8.0
983,5.0
984,6.0
985,7.0
986,8.0
987,5.0
988,6.0
989,6.0
990,7.0
991,8.0
992,7.0
993,4.0
994,6.0
995,6.0
996,6.0
997,7.0
998,5.0
999,6.0
1000,9.0
1001,7.0
1002,6.0
1003,8.0
1004,7.0
1005,6.0
1006,8.0
1007,7.0
1008,7.0
1009,7.0
1010,8.0
1011,5.0
1012,8.0
1013,9.0
1014,6.0
1015,6.0
1016,6.0
1017,6.0
1018,6.0
1019,5.0
1020,7.0
1021,9.0
1022,8.0
1023,7.0
1024,8.0
1025,8.0
1026,6.0
1027,8.0
1028,7.0
1029,7.0
1030,6.0
1031,6.0
1032,6.0
1033,7.0
1034,7.0
1035,9.0
1036,8.0
1037,5.0
1038,8.0
1039,7.0
1040,7.0
1041,7.0
1042,5.0
1043,7.0
1044,7.0
1045,7.0
1046,7.0
1047,8.0
1048,1.0
1049,5.0
1050,8.0
1051,9.0
1052,6.0
1053,7.0
1054,7.0
1055,7.0
1056,7.0
1057,7.0
1058,7.0
1059,6.0
1060,7.0
1061,8.0
1062,7.0
1063,7.0
1064,7.0
1065,5.0
1066,6.0
1067,6.0
1068,8.0
1069,5.0
1070,5.0
1071,5.0
1072,7.0
1073,7.0
1074,7.0
1075,4.0
1076,6.0
1077,5.0
1078,6.0
1079,8.0
1080,6.0
1081,8.0
1082,5.0
1083,4.0
1084,7.0
1085,7.0
1086,5.0
1087,6.0
1088,9.0
1089,6.0
1090,6.0
1091,9.0
1092,7.0
1093,7.0
1094,9.0
1095,6.0
1096,6.0
1097,7.0
1098,6.0
1099,7.0
1100,6.0
1101,7.0
1102,8.0
1103,7.0
1104,7.0
1105,7.0
1106,2.0
1107,5.0
1108,6.0
1109,9.0
1110,8.0
1111,9.0
1112,7.0
1113,6.0
1114,8.0
1115,7.0
1116,7.0
1117,7.0
1118,5.0
1119,5.0
1120,7.0
1121,6.0
1122,7.0
1123,7.0
1124,6.0
1125,6.0
1126,7.0
1127,7.0
1128,9.0
1129,8.0
1130,4.0
1131,6.0
1132,7.0
1133,8.0
1134,6.0
1135,9.0
1136,6.0
1137,6.0
1138,7.0
1139,6.0
1140,8.0
1141,5.0
1142,6.0
1143,7.0
1144,5.0
1145,7.0
1146,7.0
1147,6.0
1148,7.0
1149,5.0
1150,5.0
1151,7.0
1152,8.0
1153,5.0
1154,7.0
1155,7.0
1156,7.0
1157,7.0
1158,6.0
1159,8.0
1160,3.0
1161,6.0
1162,6.0
1163,8.0
1164,6.0
1165,6.0
1166,6.0
1167,7.0
1168,8.0
1169,8.0
1170,6.0
1171,5.0
1172,5.0
1173,3.0
1174,9.0
1175,8.0
1176,8.0
1177,7.0
1178,9.0
1179,6.0
1180,6.0
1181,8.0
1182,8.0
1183,8.0
1184,6.0
1185,7.0
1186,6.0
1187,7.0
1188,7.0
1189,7.0
1190,8.0
1191,9.0
1192,6.0
1193,8.0
1194,9.0
1195,6.0
1196,9.0
1197,5.0
1198,5.0
1199,7.0
1200,7.0
1201,4.0
1202,6.0
1203,8.0
1204,6.0
1205,7.0
1206,7.0
1207,5.0
1208,7.0
1209,3.0
1210,10.0
1211,6.0
1212,8.0
1213,6.0
1214,7.0
1215,6.0
1216,8.0
1217,8.0
1218,2.0
1219,5.0
1220,6.0
1221,6.0
1222,7.0
1223,5.0
1224,7.0
1225,6.0
1226,7.0
1227,7.0
1228,5.0
1229,6.0
1230,5.0
1231,8.0
1232,8.0
1233,7.0
1234,9.0
1235,2.0
1236,8.0
1237,7.0
1238,8.0
1239,6.0
1240,8.0
1241,7.0
1242,5.0
1243,5.0
1244,6.0
1245,7.0
1246,6.0
1247,5.0
1248,7.0
1249,7.0
1250,5.0
1251,10.0
1252,8.0
1253,6.0
1254,9.0
1255,7.0
1256,6.0
1257,6.0
1258,7.0
1259,6.0
1260,7.0
1261,7.0
1262,5.0
1263,8.0
1264,3.0
1265,8.0
1266,6.0
1267,7.0
1268,6.0
1269,9.0
1270,4.0
1271,7.0
1272,8.0
1273,8.0
1274,7.0
1275,6.0
1276,7.0
1277,7.0
1278,7.0
1279,2.0
1280,6.0
1281,6.0
1282,2.0
1283,7.0
1284,6.0
1285,6.0
1286,7.0
1287,6.0
1288,8.0
1289,5.0
1290,5.0
1291,6.0
1292,5.0
1293,6.0
1294,8.0
1295,7.0
1296,8.0
1297,7.0
1298,9.0
1299,6.0
1300,7.0
1301,9.0
1302,6.0
1303,7.0
1304,7.0
1305,8.0
1306,6.0
1307,7.0
1308,7.0
1309,6.0
1310,6.0
1311,6.0
1312,7.0
1313,6.0
1314,5.0
1315,9.0
1316,8.0
1317,8.0
1318,4.0
1319,8.0
1320,8.0
1321,6.0
1322,8.0
1323,6.0
1324,7.0
1325,6.0
1326,5.0
1327,8.0
1328,8.0
1329,7.0
1330,7.0
1331,9.0
1332,4.0
1333,6.0
1334,6.0
1335,7.0
1336,8.0
1337,8.0
1338,7.0
1339,6.0
1340,8.0
1341,9.0
1342,8.0
1343,6.0
1344,6.0
1345,6.0
1346,9.0
1347,6.0
1348,4.0
1349,6.0
1350,7.0
1351,8.0
1352,7.0
1353,6.0
1354,8.0
1355,5.0
1356,8.0
1357,8.0
1358,7.0
1359,8.0
1360,6.0
1361,9.0
1362,9.0
1363,8.0
1364,6.0
1365,6.0
1366,5.0
1367,7.0
1368,7.0
1369,7.0
1370,5.0
1371,5.0
1372,6.0
1373,8.0
1374,8.0
1375,8.0
1376,7.0
1377,7.0
1378,5.0
1379,7.0
1380,7.0
1381,4.0
1382,7.0
1383,6.0
1384,4.0
1385,7.0
1386,2.0
1387,7.0
1388,6.0
1389,8.0
1390,5.0
1391,7.0
1392,5.0
1393,7.0
1394,6.0
1395,6.0
1396,7.0
1397,7.0
1398,7.0
1399,7.0
1400,6.0
1401,9.0
1402,6.0
1403,6.0
1404,9.0
1405,7.0
1406,5.0
1407,5.0
1408,7.0
1409,8.0
1410,6.0
1411,4.0
1412,6.0
1413,8.0
1414,10.0
1415,6.0
1416,6.0
1417,7.0
1418,6.0
1419,6.0
1420,8.0
1421,7.0
1422,7.0
1423,7.0
1424,10.0
1425,8.0
1426,6.0
1427,5.0
1428,6.0
1429,4.0
1430,5.0
1431,6.0
1432,9.0
1433,7.0
1434,7.0
1435,5.0
1436,6.0
1437,6.0
1438,6.0
1439,8.0
1440,3.0
1441,5.0
1442,6.0
1443,6.0
1444,6.0
1445,8.0
1446,6.0
1447,10.0
1448,4.0
1449,9.0
1450,2.0
1451,5.0
1452,8.0
1453,9.0
1454,8.0
1455,4.0
1456,9.0
1457,3.0
1458,6.0
1459,6.0
1460,6.0
1461,7.0
1462,6.0
1463,5.0
1464,6.0
1465,7.0
1466,6.0
1467,6.0
1468,6.0
1469,7.0
1470,5.0
1471,7.0
1472,5.0
1473,6.0
1474,6.0
1475,6.0
1476,7.0
1477,4.0
1478,9.0
1479,4.0
1480,8.0
1481,9.0
1482,8.0
1483,5.0
1484,8.0
1485,6.0
1486,6.0
1487,5.0
1488,3.0
1489,8.0
1490,5.0
1491,7.0
1492,7.0
1493,6.0
1494,6.0
1495,6.0
1496,8.0
1497,7.0
1498,9.0
1499,7.0
1500,7.0
1501,6.0
1502,5.0
1503,5.0
1504,7.0
1505,7.0
1506,7.0
1507,7.0
1508,6.0
1509,6.0
1510,7.0
1511,7.0
1512,6.0
1513,8.0
1514,10.0
1515,7.0
1516,6.0
1517,5.0
1518,7.0
1519,6.0
1520,9.0
1521,10.0
1522,6.0
1523,7.0
1524,6.0
1525,7.0
1526,6.0
1527,7.0
1528,7.0
1529,9.0
1530,7.0
1531,8.0
1532,6.0
1533,5.0
1534,5.0
1535,5.0
1536,7.0
1537,7.0
1538,7.0
1539,7.0
1540,7.0
1541,5.0
1542,9.0
1543,8.0
1544,8.0
1545,9.0
1546,6.0
1547,9.0
1548,9.0
1549,8.0
1550,5.0
1551,5.0
1552,9.0
1553,9.0
1554,8.0
1555,6.0
1556,6.0
1557,7.0
1558,6.0
1559,5.0
1560,5.0
1561,7.0
1562,6.0
1563,7.0
1564,8.0
1565,5.0
1566,1.0
1567,7.0
1568,3.0
1569,6.0
1570,6.0
1571,7.0
1572,6.0
1573,3.0
1574,8.0
1575,8.0
1576,6.0
1577,7.0
1578,6.0
1579,5.0
1580,8.0
1581,7.0
1582,8.0
1583,6.0
1584,6.0
1585,6.0
1586,4.0
1587,6.0
1588,6.0
1589,8.0
1590,6.0
1591,6.0
1592,3.0
1593,6.0
1594,6.0
1595,6.0
1596,7.0
1597,3.0
1598,6.0
1599,8.0
1600,7.0
1601,6.0
1602,8.0
1603,9.0
1604,8.0
1605,3.0
1606,4.0
1607,4.0
1608,6.0
1609,4.0
1610,9.0
1611,8.0
1612,9.0
1613,3.0
1614,8.0
1615,8.0
1616,7.0
1617,6.0
1618,2.0
1619,6.0
1620,6.0
1621,7.0
1622,8.0
1623,7.0
1624,4.0
1625,0.0
1626,7.0
1627,8.0
1628,6.0
1629,8.0
1630,7.0
1631,5.0
1632,1.0
1633,7.0
1634,6.0
1635,5.0
1636,7.0
1637,8.0
1638,6.0
1639,4.0
1640,7.0
1641,6.0
1642,6.0
1643,6.0
1644,8.0
1645,6.0
1646,7.0
1647,7.0
1648,7.0
1649,7.0
1650,7.0
1651,6.0
1652,8.0
1653,7.0
1654,7.0
1655,8.0
1656,7.0
1657,8.0
1658,3.0
1659,9.0
1660,6.0
1661,7.0
1662,7.0
1663,7.0
1664,5.0
1665,5.0
1666,7.0
1667,7.0
1668,8.0
1669,8.0
1670,6.0
1671,9.0
1672,7.0
1673,5.0
1674,8.0
1675,6.0
1676,7.0
1677,8.0
1678,2.0
1679,8.0
1680,6.0
1681,6.0
1682,6.0
1683,4.0
1684,6.0
1685,6.0
1686,7.0
1687,7.0
1688,6.0
1689,5.0
1690,7.0
1691,6.0
1692,8.0
1693,5.0
1694,7.0
1695,7.0
1696,8.0
1697,9.0
1698,7.0
1699,5.0
1700,10.0
1701,7.0
1702,8.0
1703,6.0
1704,6.0
1705,7.0
1706,7.0
1707,8.0
1708,7.0
1709,7.0
1710,7.0
1711,8.0
1712,6.0
1713,5.0
1714,7.0
1715,9.0
1716,4.0
1717,6.0
1718,6.0
1719,7.0
1720,3.0
1721,7.0
1722,5.0
1723,7.0
1724,6.0
1725,6.0
1726,7.0
1727,7.0
1728,7.0
1729,7.0
1730,8.0
1731,7.0
1732,8.0
1733,7.0
1734,8.0
1735,10.0
1736,8.0
1737,7.0
1738,9.0
1739,8.0
1740,7.0
1741,7.0
1742,7.0
1743,8.0
1744,4.0
1745,7.0
1746,5.0
1747,7.0
1748,8.0
1749,7.0
1750,7.0
1751,2.0
1752,7.0
1753,4.0
1754,8.0
1755,6.0
1756,7.0
1757,7.0
1758,6.0
1759,7.0
1760,7.0
1761,4.0
1762,7.0
1763,8.0
1764,7.0
1765,5.0
1766,6.0
1767,6.0
1768,7.0
1769,7.0
1770,6.0
1771,8.0
1772,7.0
1773,7.0
1774,7.0
1775,7.0
1776,7.0
1777,7.0
1778,8.0
1779,6.0
1780,7.0
1781,8.0
1782,5.0
1783,8.0
1784,4.0
1785,8.0
1786,5.0
1787,9.0
1788,7.0
1789,4.0
1790,6.0
1791,4.0
1792,7.0
1793,7.0
1794,8.0
1795,4.0
1796,8.0
1797,6.0
1798,6.0
1799,8.0
1800,6.0
1801,6.0
1802,8.0
1803,8.0
1804,8.0
1805,5.0
1806,7.0
1807,8.0
1808,6.0
1809,7.0
1810,8.0
1811,6.0
1812,7.0
1813,6.0
1814,7.0
1815,6.0
1816,4.0
1817,6.0
1818,7.0
1819,8.0
1820,7.0
1821,6.0
1822,6.0
1823,4.0
1824,6.0
1825,8.0
1826,7.0
1827,7.0
1828,8.0
1829,7.0
1830,7.0
1831,8.0
1832,6.0
1833,3.0
1834,6.0
1835,6.0
1836,7.0
1837,7.0
1838,9.0
1839,9.0
1840,5.0
1841,6.0
1842,9.0
1843,8.0
1844,6.0
1845,7.0
1846,5.0
1847,5.0
1848,6.0
1849,5.0
1850,6.0
1851,7.0
1852,6.0
1853,6.0
1854,8.0
1855,9.0
1856,8.0
1857,6.0
1858,8.0
1859,7.0
1860,5.0
1861,7.0
1862,7.0
1863,5.0
1864,6.0
1865,7.0
1866,6.0
1867,6.0
1868,7.0
1869,9.0
1870,6.0
1871,6.0
1872,7.0
1873,9.0
1874,10.0
1875,7.0
1876,7.0
1877,7.0
1878,8.0
1879,7.0
1880,6.0
1881,6.0
1882,6.0
1883,8.0
1884,5.0
1885,10.0
1886,6.0
1887,5.0
1888,8.0
1889,7.0
1890,6.0
1891,8.0
1892,7.0
1893,7.0
1894,5.0
1895,7.0
1896,6.0
1897,4.0
1898,8.0
1899,7.0
1900,6.0
1901,7.0
1902,6.0
1903,4.0
1904,9.0
1905,7.0
1906,7.0
1907,3.0
1908,4.0
1909,6.0
1910,5.0
1911,8.0
1912,2.0
1913,4.0
1914,4.0
1915,8.0
1916,6.0
1917,5.0
1918,6.0
1919,5.0
1920,6.0
1921,7.0
1922,7.0
1923,8.0
1924,7.0
1925,7.0
1926,5.0
1927,6.0
1928,6.0
1929,8.0
1930,5.0
1931,6.0
1932,2.0
1933,8.0
1934,7.0
1935,8.0
1936,6.0
1937,7.0
1938,7.0
1939,6.0
1940,6.0
1941,8.0
1942,7.0
1943,6.0
1944,6.0
1945,6.0
1946,6.0
1947,6.0
1948,9.0
1949,6.0
1950,8.0
1951,3.0
1952,3.0
1953,5.0
1954,8.0
1955,7.0
1956,4.0
1957,6.0
1958,10.0
1959,8.0
1960,8.0
1961,5.0
1962,7.0
1963,7.0
1964,7.0
1965,9.0
1966,7.0
1967,4.0
1968,5.0
1969,7.0
1970,6.0
1971,6.0
1972,7.0
1973,6.0
1974,9.0
1975,7.0
1976,8.0
1977,6.0
1978,7.0
1979,7.0
1980,6.0
1981,3.0
1982,6.0
1983,8.0
1984,7.0
1985,6.0
1986,7.0
1987,7.0
1988,8.0
1989,6.0
1990,7.0
1991,7.0
1992,6.0
1993,5.0
1994,4.0
1995,8.0
1996,5.0
1997,7.0
1998,7.0
1999,7.0
2000,7.0
2001,5.0
2002,6.0
2003,6.0
2004,7.0
2005,7.0
2006,6.0
2007,9.0
2008,6.0
2009,7.0
2010,8.0
2011,8.0
2012,6.0
2013,7.0
2014,6.0
2015,8.0
2016,6.0
2017,6.0
2018,6.0
2019,6.0
2020,6.0
2021,7.0
2022,7.0
2023,6.0
2024,7.0
2025,9.0
2026,6.0
2027,4.0
2028,8.0
2029,7.0
2030,7.0
2031,5.0
2032,8.0
2033,9.0
2034,7.0
2035,7.0
2036,5.0
2037,9.0
2038,7.0
2039,6.0
2040,8.0
2041,9.0
2042,6.0
2043,6.0
2044,7.0
2045,6.0
2046,7.0
2047,9.0
2048,6.0
2049,8.0
2050,7.0
2051,8.0
2052,5.0
2053,7.0
2054,5.0
2055,6.0
2056,7.0
2057,7.0
2058,6.0
2059,7.0
2060,8.0
2061,7.0
2062,6.0
2063,5.0
2064,6.0
2065,5.0
2066,6.0
2067,8.0
2068,7.0
2069,7.0
2070,7.0
2071,6.0
2072,4.0
2073,7.0
2074,6.0
2075,6.0
2076,7.0
2077,5.0
2078,9.0
2079,6.0
2080,5.0
2081,10.0
2082,7.0
2083,4.0
2084,5.0
2085,6.0
2086,9.0
2087,6.0
2088,6.0
2089,8.0
2090,8.0
2091,7.0
2092,7.0
2093,7.0
2094,6.0
2095,7.0
2096,5.0
2097,5.0
2098,7.0
2099,9.0
2100,4.0
2101,7.0
2102,7.0
2103,7.0
2104,7.0
2105,7.0
2106,7.0
2107,8.0
2108,5.0
2109,6.0
2110,6.0
2111,6.0
2112,8.0
2113,7.0
2114,8.0
2115,7.0
2116,6.0
2117,9.0
2118,7.0
2119,7.0
2120,7.0
2121,7.0
2122,5.0
2123,7.0
2124,9.0
2125,6.0
2126,8.0
2127,7.0
2128,6.0
2129,7.0
2130,9.0
2131,6.0
2132,6.0
2133,7.0
2134,7.0
2135,7.0
2136,9.0
2137,7.0
2138,3.0
2139,6.0
2140,5.0
2141,8.0
